gbifID,order,species,individualCount,decimalLatitude,decimalLongitude,year
3506218048,Anseriformes,Bucephala albeola,7,34.86446,-119.49105,2021
3506212244,Anseriformes,Anas cyanoptera,4,34.819283,-119.45887,2021
3506169678,Columbiformes,Columba livia,3,34.819283,-119.45887,2021
3506125777,Passeriformes,Lanius ludovicianus,1,34.96405,-119.44736,2021
3506095396,Passeriformes,Zonotrichia leucophrys,100,34.99019,-119.48209,2021
3505981611,Falconiformes,Falco sparverius,1,34.96405,-119.44736,2021
3505739371,Passeriformes,Passerculus sandwichensis,2,34.983494,-119.47174,2021
3505735594,Passeriformes,Spinus pinus,1,34.897713,-119.512794,2021
3505718557,Passeriformes,Corvus corax,1,34.868576,-119.515686,2021
3505599070,Piciformes,Colaptes auratus,1,34.868576,-119.515686,2021
3505572132,Passeriformes,Sayornis saya,1,34.99019,-119.48209,2021
3505545618,Passeriformes,Haemorhous mexicanus,6,34.868576,-119.515686,2021
3505510345,Passeriformes,Lanius ludovicianus,1,34.966904,-119.45073,2021
3505306834,Passeriformes,Zonotrichia leucophrys,8,34.897713,-119.512794,2021
3505279402,Strigiformes,Bubo virginianus,1,34.868576,-119.515686,2021
3505217435,Piciformes,Dryobates nuttallii,1,34.897713,-119.512794,2021
3505115173,Passeriformes,Corvus corax,9,34.897713,-119.512794,2021
3505070626,Passeriformes,Setophaga coronata,1,34.897713,-119.512794,2021
3504879650,Passeriformes,Melozone crissalis,1,34.868576,-119.515686,2021
3504703956,Passeriformes,Sturnella neglecta,14,34.983494,-119.47174,2021
3504618918,Passeriformes,Haemorhous mexicanus,1,34.966904,-119.45073,2021
3504592425,Passeriformes,Passerculus sandwichensis,1,34.966904,-119.45073,2021
3301225222,Accipitriformes,Buteo jamaicensis,3,34.819283,-119.45887,2020
3301128020,Passeriformes,Catharus guttatus,6,34.819283,-119.45887,2020
3301041553,Passeriformes,Catharus guttatus,1,34.819283,-119.45887,2020
3300956947,Passeriformes,Junco hyemalis,1,34.859634,-119.463974,2020
3300955761,Passeriformes,Amphispiza bilineata,3,34.859634,-119.463974,2020
3300942270,Passeriformes,Sturnus vulgaris,12,34.819283,-119.45887,2020
3300706250,Passeriformes,Aphelocoma californica,2,34.819283,-119.45887,2020
3300462788,Columbiformes,Zenaida macroura,2,34.819283,-119.45887,2020
3300275352,Passeriformes,Artemisiospiza belli,2,34.885498,-119.44299,2020
3300267960,Passeriformes,Aphelocoma californica,1,34.86859,-119.51449,2020
3300223721,Passeriformes,Zonotrichia leucophrys,70,34.859634,-119.463974,2020
3300071331,Passeriformes,Pipilo maculatus,3,34.859634,-119.463974,2020
3299869633,Strigiformes,Tyto alba,2,34.985565,-119.48184,2020
3299866030,Columbiformes,Columba livia,1,34.819283,-119.45887,2020
3299688560,Columbiformes,Zenaida macroura,2,34.859634,-119.463974,2020
3299630633,Passeriformes,Haemorhous mexicanus,3,34.991707,-119.48497,2012
3299545634,Caprimulgiformes,Phalaenoptilus nuttallii,1,34.859634,-119.463974,2020
3299345207,Passeriformes,Piranga ludoviciana,2,34.819283,-119.45887,2020
3299197030,Passeriformes,Artemisiospiza belli,1,34.859634,-119.463974,2020
3299109733,Passeriformes,Turdus migratorius,2,34.859634,-119.463974,2020
3299098393,Passeriformes,Catharus ustulatus,1,34.985565,-119.48184,2020
3299041232,Passeriformes,Corvus corax,2,34.808887,-119.45524,2020
3298980734,Passeriformes,Aphelocoma californica,2,34.883465,-119.48297,2020
3298967036,Passeriformes,Sayornis saya,1,34.859634,-119.463974,2020
3298954172,Passeriformes,Corvus corax,4,34.859634,-119.463974,2020
3298953738,Charadriiformes,Actitis macularius,1,34.819283,-119.45887,2020
3298908383,Passeriformes,Contopus sordidulus,1,34.859634,-119.463974,2020
3298865377,Passeriformes,Junco hyemalis,2,34.991707,-119.48497,2012
3298819707,Passeriformes,Sayornis saya,1,34.991707,-119.48497,2012
3298776342,Passeriformes,Corvus corax,2,34.819283,-119.45887,2020
3298460039,Passeriformes,Aphelocoma californica,2,34.847305,-119.47994,2020
3298358089,Passeriformes,Mimus polyglottos,2,34.819283,-119.45887,2020
3298220365,Apodiformes,Aeronautes saxatalis,20,34.97344,-119.459564,2020
3298213735,Passeriformes,Haemorhous mexicanus,2,34.859634,-119.463974,2020
3298137235,Passeriformes,Sialia currucoides,1,34.819283,-119.45887,2020
3298081118,Passeriformes,Turdus migratorius,2,34.819283,-119.45887,2020
3297957890,Passeriformes,Haemorhous mexicanus,2,34.97469,-119.46036,2020
3297890728,Passeriformes,Mimus polyglottos,2,34.819283,-119.45887,2020
3297872178,Passeriformes,Spizella breweri,2,34.883465,-119.48297,2017
3297857961,Piciformes,Colaptes auratus,1,34.859634,-119.463974,2020
3297695223,Passeriformes,Haemorhous mexicanus,2,34.865368,-119.47726,2020
3297474637,Passeriformes,Sturnella neglecta,1,34.847305,-119.47994,2020
3297458850,Passeriformes,Aphelocoma californica,4,34.819283,-119.45887,2020
3297287543,Passeriformes,Corvus corax,2,34.99011,-119.48194,2020
3296899070,Passeriformes,Aphelocoma californica,1,34.8529,-119.44203,2020
3296625139,Passeriformes,Quiscalus mexicanus,25,34.918804,-119.51323,2020
3296624335,Accipitriformes,Buteo jamaicensis,2,34.819283,-119.45887,2020
3296320336,Passeriformes,Regulus calendula,1,34.847305,-119.47994,2020
3296108234,Passeriformes,Junco hyemalis,15,34.847305,-119.47994,2020
3296065782,Passeriformes,Corvus corax,2,34.819283,-119.45887,2020
3295885327,Strigiformes,Tyto alba,2,34.819283,-119.45887,2020
3295496553,Passeriformes,Haemorhous mexicanus,1,34.897793,-119.510635,2020
3295339796,Columbiformes,Streptopelia decaocto,2,34.819283,-119.45887,2020
3295270770,Passeriformes,Melozone crissalis,2,34.859634,-119.463974,2020
3295248652,Passeriformes,Psaltriparus minimus,10,34.859634,-119.463974,2020
3295206624,Accipitriformes,Circus cyaneus,1,34.819283,-119.45887,2020
3295162360,Passeriformes,Sialia mexicana,8,34.819283,-119.45887,2020
3294883536,Falconiformes,Falco sparverius,10,34.97344,-119.459564,2020
3294863328,Passeriformes,Sturnus vulgaris,25,34.97344,-119.459564,2020
3294838156,Passeriformes,Haemorhous mexicanus,12,34.847305,-119.47994,2020
3294598788,Passeriformes,Sturnus vulgaris,25,34.819283,-119.45887,2020
3294517759,Passeriformes,Thryomanes bewickii,3,34.859634,-119.463974,2020
3294393281,Passeriformes,Sayornis nigricans,1,34.819283,-119.45887,2020
3294356186,Passeriformes,Setophaga coronata,1,34.847305,-119.47994,2020
3294288327,Columbiformes,Streptopelia decaocto,2,34.918804,-119.51323,2020
3294250586,Accipitriformes,Buteo jamaicensis,3,34.819283,-119.45887,2020
3294212110,Passeriformes,Sayornis nigricans,1,34.847305,-119.47994,2020
3294204071,Passeriformes,Lanius ludovicianus,1,34.93795,-119.48227,2020
3294162507,Passeriformes,Contopus sordidulus,1,34.819283,-119.45887,2020
3294078529,Accipitriformes,Buteo jamaicensis,5,34.97344,-119.459564,2020
3294054959,Passeriformes,Corvus corax,5,34.97469,-119.46036,2020
3293984990,Passeriformes,Toxostoma redivivum,3,34.883465,-119.48297,2017
3293946147,Passeriformes,Zonotrichia leucophrys,10,34.847305,-119.47994,2020
3293943557,Passeriformes,Corvus brachyrhynchos,2,34.88352,-119.47949,2020
3293882304,Passeriformes,Amphispiza bilineata,2,34.865368,-119.47726,2020
3293686846,Passeriformes,Lanius ludovicianus,1,34.819283,-119.45887,2020
3293646602,Passeriformes,Corvus corax,45,34.875626,-119.49455,2020
3293450523,Passeriformes,Zonotrichia leucophrys,25,34.819283,-119.45887,2020
3293258736,Anseriformes,Bucephala albeola,2,34.819283,-119.45887,2020
3293109769,Passeriformes,Setophaga coronata,2,34.897793,-119.510635,2020
3293057059,Piciformes,Colaptes auratus,2,34.847305,-119.47994,2020
3293037674,Passeriformes,Passerculus sandwichensis,1,34.97469,-119.46036,2020
3292946858,Apodiformes,Calypte anna,1,34.819283,-119.45887,2020
3292944818,Columbiformes,Zenaida macroura,9,34.99011,-119.48194,2020
3292938712,Charadriiformes,Charadrius vociferus,2,34.819283,-119.45887,2020
3292930706,Passeriformes,Zonotrichia leucophrys,2,34.99011,-119.48194,2020
3292903462,Passeriformes,Corvus corax,10,34.97344,-119.459564,2020
3292660707,Passeriformes,Baeolophus inornatus,3,34.819283,-119.45887,2020
3292633406,Passeriformes,Thryomanes bewickii,1,34.819283,-119.45887,2020
3292545248,Passeriformes,Sayornis nigricans,2,34.819283,-119.45887,2020
3292449733,Passeriformes,Regulus calendula,1,34.859634,-119.463974,2020
3291938517,Columbiformes,Streptopelia decaocto,7,34.88352,-119.47949,2020
3291879856,Passeriformes,Corvus corax,2,34.819283,-119.45887,2020
3291826369,Caprimulgiformes,Chordeiles acutipennis,1,34.883465,-119.48297,2020
3291788288,Passeriformes,Sturnus vulgaris,12,34.819283,-119.45887,2020
3291751581,Piciformes,Colaptes auratus,3,34.819283,-119.45887,2020
3291742445,Passeriformes,Passerculus sandwichensis,1,34.97344,-119.459564,2020
3291684862,Passeriformes,Thryomanes bewickii,4,34.859634,-119.463974,2020
3291641501,Passeriformes,Turdus migratorius,1,34.819283,-119.45887,2020
3291620269,Columbiformes,Zenaida macroura,2,34.847305,-119.47994,2020
3291497803,Passeriformes,Bombycilla cedrorum,4,34.819283,-119.45887,2020
3291408648,Passeriformes,Zonotrichia leucophrys,20,34.97344,-119.459564,2020
3291081856,Passeriformes,Spinus lawrencei,12,34.819283,-119.45887,2020
3291070497,Passeriformes,Chondestes grammacus,5,34.97344,-119.459564,2020
3290879350,Passeriformes,Melospiza lincolnii,2,34.847305,-119.47994,2020
3290827096,Passeriformes,Corvus corax,4,34.918804,-119.51323,2020
3290783474,Passeriformes,Passerina amoena,2,34.819283,-119.45887,2020
3290663279,Piciformes,Dryobates nuttallii,1,34.819283,-119.45887,2020
3290527695,Columbiformes,Zenaida macroura,2,34.819283,-119.45887,2020
3290481834,Passeriformes,Sturnella neglecta,3,34.819283,-119.45887,2020
3290463026,Passeriformes,Eremophila alpestris,6,34.918804,-119.51323,2020
3290459678,Apodiformes,Calypte anna,1,34.819283,-119.45887,2020
3290300214,Suliformes,Phalacrocorax auritus,1,34.819283,-119.45887,2020
3290071733,Accipitriformes,Buteo jamaicensis,1,34.95324,-119.45072,2020
3290025227,Passeriformes,Setophaga petechia,6,34.819283,-119.45887,2020
3289921815,Passeriformes,Sayornis nigricans,1,34.819283,-119.45887,2020
3289631304,Piciformes,Dryobates nuttallii,1,34.847305,-119.47994,2020
3289558366,Passeriformes,Zonotrichia leucophrys,1,34.819283,-119.45887,2020
3289488779,Passeriformes,Sayornis nigricans,1,34.897793,-119.510635,2020
3289463943,Passeriformes,Corvus corax,2,34.819283,-119.45887,2020
3289385310,Passeriformes,Mimus polyglottos,1,34.819283,-119.45887,2020
3289360186,Strigiformes,Tyto alba,15,34.990124,-119.48281,2019
3289321552,Accipitriformes,Cathartes aura,1,34.865368,-119.47726,2020
3289261648,Caprimulgiformes,Chordeiles acutipennis,4,34.8643,-119.49067,2020
3289212632,Passeriformes,Eremophila alpestris,17,34.897793,-119.510635,2020
3289089425,Passeriformes,Sayornis saya,2,34.97344,-119.459564,2020
3289039802,Passeriformes,Haemorhous mexicanus,25,34.97344,-119.459564,2020
3288952396,Passeriformes,Sayornis saya,1,34.819283,-119.45887,2020
3288859092,Passeriformes,Corvus corax,40,34.847305,-119.47994,2020
3288786815,Passeriformes,Sturnella neglecta,4,34.99011,-119.48194,2020
3288703761,Passeriformes,Zonotrichia leucophrys,10,34.819283,-119.45887,2020
3288648763,Passeriformes,Haemorhous mexicanus,7,34.819283,-119.45887,2020
3288613820,Passeriformes,Sialia currucoides,5,34.819283,-119.45887,2020
3288437321,Columbiformes,Streptopelia decaocto,2,34.847305,-119.47994,2020
3288238614,Passeriformes,Haemorhous mexicanus,12,34.95324,-119.45072,2020
3288190741,Passeriformes,Passerculus sandwichensis,1,34.99011,-119.48194,2020
3288026723,Passeriformes,Eremophila alpestris,2,34.99011,-119.48194,2020
3287967172,Podicipediformes,Podiceps nigricollis,1,34.819283,-119.45887,2020
3287930840,Passeriformes,Sturnella neglecta,2,34.897793,-119.510635,2020
3287814890,Columbiformes,Streptopelia decaocto,4,34.819283,-119.45887,2020
3287758028,Passeriformes,Pooecetes gramineus,2,34.918804,-119.51323,2020
3287730418,Charadriiformes,Charadrius vociferus,1,34.819283,-119.45887,2020
3287716827,Columbiformes,Streptopelia decaocto,2,34.819283,-119.45887,2020
3287583215,Passeriformes,Chondestes grammacus,10,34.819283,-119.45887,2020
3287118834,Galliformes,Callipepla californica,3,34.819283,-119.45887,2020
3287091819,Passeriformes,Eremophila alpestris,4,34.96621,-119.4491,2020
3286909222,Passeriformes,Pipilo maculatus,1,34.865368,-119.47726,2020
3286548403,Passeriformes,Corvus corax,1,34.88352,-119.47949,2020
3286526966,Passeriformes,Sturnus vulgaris,12,34.847305,-119.47994,2020
3286464499,Passeriformes,Haemorhous mexicanus,3,34.819283,-119.45887,2020
3286248337,Passeriformes,Corvus corax,4,34.819283,-119.45887,2020
3286174852,Passeriformes,Anthus rubescens,1,34.97469,-119.46036,2020
3285833721,Piciformes,Dryobates nuttallii,2,34.819283,-119.45887,2020
3285831155,Passeriformes,Sayornis saya,1,34.819283,-119.45887,2020
3285119144,Passeriformes,Haemorhous mexicanus,3,34.859634,-119.463974,2020
3285078348,Passeriformes,Turdus migratorius,9,34.819283,-119.45887,2020
3284658484,Passeriformes,Sialia mexicana,2,34.847305,-119.47994,2020
3284658477,Passeriformes,Sturnella neglecta,2,34.847305,-119.47994,2020
3284633488,Strigiformes,Bubo virginianus,4,34.990124,-119.48281,2019
3284543576,Passeriformes,Passerculus sandwichensis,2,34.897793,-119.510635,2020
3284376937,Passeriformes,Corvus corax,3,34.897793,-119.510635,2020
3284345600,Passeriformes,Leiothlypis celata,2,34.819283,-119.45887,2020
3284231221,Accipitriformes,Buteo jamaicensis,1,34.865368,-119.47726,2020
3284212786,Passeriformes,Sayornis saya,2,34.897793,-119.510635,2020
3283939864,Passeriformes,Melozone crissalis,1,34.819283,-119.45887,2020
3283670269,Accipitriformes,Buteo jamaicensis,1,34.865368,-119.47726,2020
3283630734,Passeriformes,Sialia mexicana,4,34.819283,-119.45887,2020
3283606438,Passeriformes,Zonotrichia leucophrys,10,34.88352,-119.47949,2020
3283595186,Passeriformes,Passerculus sandwichensis,10,34.918804,-119.51323,2020
3283532767,Passeriformes,Spizella passerina,15,34.819283,-119.45887,2020
3283491462,Passeriformes,Sturnella neglecta,2,34.883465,-119.48297,2020
3283480454,Passeriformes,Sturnus vulgaris,12,34.819283,-119.45887,2020
3283477358,Passeriformes,Spizella passerina,6,34.819283,-119.45887,2020
3283287236,Passeriformes,Aphelocoma californica,2,34.819283,-119.45887,2020
3283243735,Passeriformes,Sturnella neglecta,1,34.95324,-119.45072,2020
3283159949,Falconiformes,Falco sparverius,1,34.819283,-119.45887,2020
3283035720,Passeriformes,Melospiza lincolnii,2,34.897793,-119.510635,2020
3283030920,Charadriiformes,Charadrius vociferus,2,34.819283,-119.45887,2020
3283017284,Passeriformes,Leiothlypis celata,2,34.819283,-119.45887,2020
3282967968,Columbiformes,Zenaida macroura,4,34.819283,-119.45887,2020
3282709489,Passeriformes,Spinus lawrencei,5,34.883465,-119.48297,2020
3282631265,Passeriformes,Thryomanes bewickii,1,34.883465,-119.48297,2020
3282561724,Passeriformes,Sayornis saya,1,34.819283,-119.45887,2020
3282437477,Strigiformes,Athene cunicularia,2,34.990124,-119.48281,2019
3282273470,Falconiformes,Falco sparverius,1,34.96621,-119.4491,2020
3282235348,Passeriformes,Eremophila alpestris,10,34.990124,-119.48281,2019
3282095238,Passeriformes,Melozone crissalis,6,34.883465,-119.48297,2020
3282081896,Anseriformes,Aythya collaris,2,34.819283,-119.45887,2020
3282001237,Passeriformes,Pipilo maculatus,2,34.883465,-119.48297,2020
3281944373,Passeriformes,Toxostoma redivivum,3,34.859634,-119.463974,2020
3281863075,Falconiformes,Falco mexicanus,1,34.918804,-119.51323,2020
3281859191,Passeriformes,Sitta canadensis,2,34.819283,-119.45887,2020
3281586908,Passeriformes,Euphagus cyanocephalus,12,34.819283,-119.45887,2020
3281333957,Piciformes,Colaptes auratus,2,34.819283,-119.45887,2020
3281234846,Accipitriformes,Buteo jamaicensis,1,34.819283,-119.45887,2020
3280992309,Apodiformes,Calypte anna,3,34.819283,-119.45887,2020
3280814637,Anseriformes,Anas cyanoptera,3,34.819283,-119.45887,2020
3280719395,Passeriformes,Cardellina pusilla,4,34.819283,-119.45887,2020
3280662302,Caprimulgiformes,Chordeiles acutipennis,1,34.883465,-119.48297,2020
3280632288,Passeriformes,Petrochelidon pyrrhonota,4,34.819283,-119.45887,2020
3280609752,Passeriformes,Aphelocoma californica,2,34.819283,-119.45887,2020
3280533850,Passeriformes,Molothrus ater,1,34.859634,-119.463974,2020
3280497242,Falconiformes,Falco sparverius,1,34.819283,-119.45887,2020
3280419331,Passeriformes,Artemisiospiza belli,5,34.859634,-119.463974,2020
3280262601,Passeriformes,Sturnella neglecta,2,34.96621,-119.4491,2020
3280209621,Columbiformes,Zenaida macroura,5,34.86906,-119.51913,2020
3280112955,Passeriformes,Lanius ludovicianus,1,34.859634,-119.463974,2020
3279939384,Passeriformes,Icterus parisorum,1,34.883465,-119.48297,2020
3279909739,Passeriformes,Toxostoma redivivum,1,34.859634,-119.463974,2020
3279899939,Columbiformes,Streptopelia decaocto,2,34.91796,-119.51262,2020
3279844505,Passeriformes,Piranga ludoviciana,1,34.819283,-119.45887,2020
3279830670,Passeriformes,Empidonax difficilis,1,34.819283,-119.45887,2020
3279795185,Passeriformes,Corvus corax,3,34.865368,-119.47726,2020
3279665947,Galliformes,Callipepla californica,4,34.859634,-119.463974,2020
3279627225,Passeriformes,Aphelocoma californica,1,34.859634,-119.463974,2020
3279581262,Passeriformes,Amphispiza bilineata,2,34.865368,-119.47726,2020
3279574357,Passeriformes,Spinus psaltria,2,34.819283,-119.45887,2020
3279563364,Passeriformes,Lanius ludovicianus,1,34.883465,-119.48297,2020
3279478708,Passeriformes,Haemorhous mexicanus,12,34.819283,-119.45887,2020
3279368189,Passeriformes,Regulus calendula,2,34.819283,-119.45887,2020
3279055022,Passeriformes,Artemisiospiza belli,3,34.859634,-119.463974,2020
3279009528,Passeriformes,Lanius ludovicianus,1,34.88352,-119.47949,2020
3278832839,Passeriformes,Tyrannus verticalis,1,34.819283,-119.45887,2020
3278720295,Columbiformes,Streptopelia decaocto,2,34.819283,-119.45887,2020
3278682957,Passeriformes,Haemorhous mexicanus,12,34.819283,-119.45887,2020
3278682369,Passeriformes,Stelgidopteryx serripennis,4,34.864326,-119.49086,2020
3278529062,Accipitriformes,Elanus leucurus,1,34.808887,-119.45524,2020
3278410418,Passeriformes,Aphelocoma californica,2,34.88352,-119.47949,2020
3278309351,Galliformes,Callipepla californica,20,34.88352,-119.47949,2020
3278243595,Passeriformes,Sayornis saya,1,34.981464,-119.46847,2020
3277870227,Passeriformes,Corvus corax,3,34.865368,-119.47726,2020
3277563326,Columbiformes,Streptopelia decaocto,1,34.865368,-119.47726,2020
3277533280,Passeriformes,Icterus bullockii,1,34.865368,-119.47726,2020
3277445631,Passeriformes,Chondestes grammacus,4,34.88352,-119.47949,2020
3277387807,Falconiformes,Falco mexicanus,1,34.91796,-119.51262,2020
3277344350,Accipitriformes,Buteo jamaicensis,1,34.865368,-119.47726,2020
3277330281,Caprimulgiformes,Chordeiles acutipennis,1,34.894627,-119.50421,2020
3277189841,Caprimulgiformes,Chordeiles acutipennis,2,34.883465,-119.48297,2020
3277175227,Passeriformes,Baeolophus inornatus,1,34.819283,-119.45887,2020
3277149106,Columbiformes,Columba livia,2,34.865368,-119.47726,2020
3277075378,Columbiformes,Streptopelia decaocto,4,34.819283,-119.45887,2020
3277012584,Passeriformes,Sturnella neglecta,1,34.95324,-119.45072,2020
3276890839,Columbiformes,Streptopelia decaocto,10,34.819283,-119.45887,2020
3276865358,Passeriformes,Setophaga coronata,3,34.819283,-119.45887,2020
3276855475,Passeriformes,Sialia mexicana,12,34.819283,-119.45887,2020
3276845362,Passeriformes,Artemisiospiza belli,3,34.865368,-119.47726,2020
3276666088,Passeriformes,Tyrannus verticalis,2,34.819283,-119.45887,2020
3276651189,Passeriformes,Sturnella neglecta,2,34.819283,-119.45887,2020
3276510991,Passeriformes,Zonotrichia leucophrys,12,34.819283,-119.45887,2020
3276462187,Passeriformes,Amphispiza bilineata,2,34.865368,-119.47726,2020
3276347684,Passeriformes,Mimus polyglottos,2,34.86906,-119.51913,2020
3276153238,Passeriformes,Haemorhous mexicanus,2,34.819283,-119.45887,2020
3276050719,Passeriformes,Haemorhous mexicanus,4,34.91796,-119.51262,2020
3275948789,Accipitriformes,Buteo jamaicensis,1,34.859634,-119.463974,2020
3275676506,Passeriformes,Corvus corax,3,34.960846,-119.44735,2020
3275672228,Accipitriformes,Accipiter cooperii,1,34.819283,-119.45887,2020
3275389284,Passeriformes,Sayornis nigricans,1,34.819283,-119.45887,2020
3275378750,Charadriiformes,Charadrius vociferus,1,34.819283,-119.45887,2020
3275311864,Passeriformes,Spinus lawrencei,13,34.859634,-119.463974,2020
3275301452,Passeriformes,Spizella breweri,2,34.883465,-119.48297,2020
3275236531,Passeriformes,Icterus bullockii,2,34.883465,-119.48297,2020
3275193398,Passeriformes,Sayornis saya,1,34.981464,-119.46847,2020
3275128182,Passeriformes,Passerculus sandwichensis,1,34.819283,-119.45887,2020
3275032346,Passeriformes,Stelgidopteryx serripennis,3,34.86906,-119.51913,2020
3274932733,Falconiformes,Falco sparverius,1,34.819283,-119.45887,2020
3274905163,Columbiformes,Zenaida macroura,12,34.819283,-119.45887,2020
3274880456,Caprimulgiformes,Chordeiles acutipennis,1,34.859634,-119.463974,2020
3274567855,Passeriformes,Corvus corax,2,34.91796,-119.51262,2020
3274447443,Accipitriformes,Buteo jamaicensis,1,34.88352,-119.47949,2020
3274429660,Passeriformes,Corvus corax,1,34.95324,-119.45072,2020
3274122841,Passeriformes,Thryomanes bewickii,1,34.819283,-119.45887,2020
3274088451,Passeriformes,Myiarchus cinerascens,2,34.883465,-119.48297,2020
3274085939,Passeriformes,Sialia mexicana,4,34.819283,-119.45887,2020
3273828496,Passeriformes,Toxostoma redivivum,1,34.859634,-119.463974,2020
3273807681,Podicipediformes,Podiceps nigricollis,2,34.819283,-119.45887,2020
3273642812,Passeriformes,Myiarchus cinerascens,2,34.859634,-119.463974,2020
3273574802,Passeriformes,Corvus corax,4,34.819283,-119.45887,2020
3273567933,Passeriformes,Euphagus cyanocephalus,20,34.819283,-119.45887,2020
3273504933,Piciformes,Sphyrapicus ruber,1,34.819283,-119.45887,2020
3273494789,Accipitriformes,Buteo jamaicensis,2,34.819283,-119.45887,2020
3273482456,Falconiformes,Falco peregrinus,1,34.88352,-119.47949,2020
3273370542,Passeriformes,Turdus migratorius,1,34.819283,-119.45887,2020
3273335171,Passeriformes,Phainopepla nitens,2,34.819283,-119.45887,2020
3273121267,Columbiformes,Streptopelia decaocto,1,34.865368,-119.47726,2020
3272993960,Passeriformes,Tachycineta thalassina,2,34.819283,-119.45887,2020
3272946307,Passeriformes,Thryomanes bewickii,1,34.819283,-119.45887,2020
3272928682,Passeriformes,Artemisiospiza belli,5,34.859634,-119.463974,2020
3272867583,Columbiformes,Zenaida macroura,1,34.819283,-119.45887,2020
3272849249,Passeriformes,Salpinctes obsoletus,1,34.883465,-119.48297,2020
3272796672,Passeriformes,Melospiza melodia,1,34.88352,-119.47949,2020
3272737248,Passeriformes,Corvus corax,1,34.88352,-119.47949,2020
3272659368,Passeriformes,Tyrannus verticalis,1,34.883465,-119.48297,2020
3272628918,Passeriformes,Catharus ustulatus,1,34.859634,-119.463974,2020
3272545324,Passeriformes,Corvus corax,1,34.859634,-119.463974,2020
3272481972,Passeriformes,Sturnella neglecta,1,34.819283,-119.45887,2020
3272479634,Passeriformes,Setophaga coronata,8,34.819283,-119.45887,2020
3272471353,Passeriformes,Zonotrichia leucophrys,12,34.819283,-119.45887,2020
3272439921,Passeriformes,Spizella atrogularis,3,34.859634,-119.463974,2020
3272322279,Passeriformes,Haemorhous mexicanus,12,34.819283,-119.45887,2020
3272295737,Accipitriformes,Buteo regalis,1,34.819283,-119.45887,2020
3272110903,Columbiformes,Zenaida macroura,5,34.859634,-119.463974,2020
3272095873,Accipitriformes,Buteo jamaicensis,2,34.819283,-119.45887,2020
3272066174,Passeriformes,Melozone crissalis,1,34.819283,-119.45887,2020
3272046784,Accipitriformes,Buteo jamaicensis,2,34.8529,-119.44203,2020
3272044946,Passeriformes,Tyrannus verticalis,2,34.859634,-119.463974,2020
3272016412,Anseriformes,Aythya affinis,2,34.819283,-119.45887,2020
3271940865,Strigiformes,Bubo virginianus,1,34.974186,-119.46005,2020
3271770138,Passeriformes,Haemorhous mexicanus,12,34.819283,-119.45887,2020
3271250555,Accipitriformes,Accipiter cooperii,2,34.88352,-119.47949,2020
3271167429,Passeriformes,Tyrannus verticalis,6,34.883465,-119.48297,2020
3271155131,Passeriformes,Pipilo maculatus,1,34.865368,-119.47726,2020
3271098869,Passeriformes,Mimus polyglottos,4,34.859634,-119.463974,2020
3271075811,Pelecaniformes,Ardea alba,1,34.819283,-119.45887,2020
3270786549,Passeriformes,Corvus corax,15,34.88352,-119.47949,2020
3270578503,Passeriformes,Zonotrichia leucophrys,10,34.88352,-119.47949,2020
3270550762,Passeriformes,Sialia mexicana,2,34.883465,-119.48297,2017
3270452278,Passeriformes,Artemisiospiza belli,20,34.883465,-119.48297,2020
3270314393,Passeriformes,Melozone crissalis,5,34.883465,-119.48297,2020
3270196018,Passeriformes,Sitta carolinensis,1,34.819283,-119.45887,2020
3270105954,Columbiformes,Streptopelia decaocto,3,34.822556,-119.46382,2020
3270085907,Passeriformes,Polioptila caerulea,3,34.859634,-119.463974,2020
3270003925,Strigiformes,Bubo virginianus,1,34.974186,-119.46005,2020
3269953404,Passeriformes,Euphagus cyanocephalus,2,34.883465,-119.48297,2020
3269784451,Passeriformes,Corvus corax,2,34.883465,-119.48297,2020
3269709310,Passeriformes,Mimus polyglottos,1,34.883465,-119.48297,2020
3269610847,Falconiformes,Falco sparverius,1,34.819283,-119.45887,2020
3269587213,Accipitriformes,Buteo swainsoni,1,34.883465,-119.48297,2018
3269554638,Passeriformes,Euphagus cyanocephalus,40,34.819283,-119.45887,2020
3269485925,Passeriformes,Sialia mexicana,6,34.819283,-119.45887,2020
3269356475,Passeriformes,Tyrannus verticalis,8,34.86906,-119.51913,2020
3268932648,Passeriformes,Lanius ludovicianus,1,34.981464,-119.46847,2020
3268865359,Piciformes,Dryobates nuttallii,1,34.819283,-119.45887,2020
3268835062,Passeriformes,Petrochelidon pyrrhonota,2,34.819283,-119.45887,2020
3268833042,Passeriformes,Tyrannus verticalis,3,34.859634,-119.463974,2020
3268810322,Passeriformes,Myiarchus cinerascens,1,34.859634,-119.463974,2020
3268669319,Accipitriformes,Buteo swainsoni,1,34.879036,-119.4937,2019
3268657961,Accipitriformes,Buteo jamaicensis,1,34.859634,-119.463974,2020
3268461792,Columbiformes,Streptopelia decaocto,12,34.86859,-119.51449,2020
3268449796,Passeriformes,Lanius ludovicianus,1,34.96621,-119.4491,2020
3268127166,Passeriformes,Haemorhous mexicanus,2,34.865368,-119.47726,2020
3267967727,Passeriformes,Haemorhous mexicanus,12,34.95324,-119.45072,2020
3267812534,Passeriformes,Icterus bullockii,1,34.883465,-119.48297,2020
3267725202,Apodiformes,Aeronautes saxatalis,12,34.819283,-119.45887,2020
3267677343,Anseriformes,Bucephala albeola,15,34.819283,-119.45887,2020
